"","partID_given","partID","dyadID","gender_baseline","Progress","Duration","RecordedDate","DistributionChannel","day","gender","gender_6_TEXT","gate1","gate2","gate3","gate4","gate5","gate6","beds","vaccum","food","dishes","garbage","yardwork","pets","laundry","errands","cars","finances","events","calls","other_chores","fair_chores","satisfied_chores","homeschool","attention","worrying","activities","clothes","sick","getting_up","put_to_bed","discipline","reading","playing","picking_up","hygiene","dressing","comforting","feeding","other_childcare","fair_childcare","satisfied_childcare","wfibs1","wfibs2","wfibs3","covid_pres1","covid_pres2","covid_pres3","covid_pres4","covid_pres5","covid_pres6","qmi1","qmi2","qmi3","qmi4","comm1","comm2","comm3","comm4","comments","ResponseID","RecordedDate_lag","dist","first_sec","prob","rec_num","weekish","day_of_study","week","problems","ID_check"
"2276","","R_3NwwT3kjHCJHcge",31764329,"Man",100,120,2020-10-09 19:16:00,"email","Thursday","Man",NA,"Strongly agree","Strongly agree","Strongly disagree","Somewhat agree","Somewhat agree","Somewhat agree","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Yes","Yes","No","Slightly unfair to you","Somewhat dissatisfied","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","No","No","Slightly unfair to you","Somewhat satisfied","Neither agree nor disagree","Strongly agree","Somewhat disagree","Strongly agree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Somewhat disagree","Strongly disagree","Not true about me","Somewhat true about me","Mostly true about me","Somewhat true about me","Neither agree nor disagree","Somewhat agree","Strongly agree","Somewhat disagree","No",9,2020-10-01 17:22:00,8.07916666666667,2,0,12,2,11,2,1,0
"2277","","R_3NwwT3kjHCJHcge",31764329,"Man",100,718,2020-10-10 18:53:00,"email","Friday","Man",NA,"Somewhat agree","Strongly agree","Somewhat agree","Strongly agree","Somewhat agree","Somewhat agree","Yes","No","Yes","Yes","No","Yes","Yes","No","Yes","No","Yes","Yes","No","None","Fair to both you and your partner","Very satisfied","Yes","No","Yes","Yes","No","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","No","Yes","None","Pretty much fair to me","Very satisfied","Somewhat agree","Strongly agree","Strongly disagree","Strongly agree","Somewhat agree","Somewhat agree","Strongly agree","Somewhat agree","Strongly agree","Mostly true about me","Somewhat true about me","A little true about me","Somewhat true about me","Somewhat agree","Strongly agree","Strongly agree","Neither agree nor disagree","Nothing. ",2,2020-10-03 07:44:00,7.46458333333333,2,0,13,2,12,2,1,0
"2278","","R_3NwwT3kjHCJHcge",31764329,"Man",100,86,2020-10-12 06:00:00,"email","Saturday","Man",NA,"Somewhat agree","Strongly agree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Strongly agree","Yes","Yes","No","Yes","Yes","Yes","Yes","No","No","Yes","Yes","Yes","Yes","None","Pretty much fair to me","Somewhat satisfied","Yes","Yes","Yes","No","Yes","Yes","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","No","None","Pretty much fair to me","Very satisfied","Strongly agree","Somewhat agree","Somewhat agree","Somewhat agree","Strongly agree","Strongly agree","Somewhat agree","Somewhat agree","Neither agree nor disagree","A little true about me","Not true about me","A little true about me","Somewhat true about me","Strongly disagree","Somewhat agree","Strongly agree","Somewhat agree","Nothing",6,2020-10-04 13:42:00,7.67916666666667,2,0,14,2,13,2,1,0
"2279","","R_2zUDs1uLq3hdD3W",31822775,"",100,407,2020-09-28 20:38:00,"email","Monday","Woman",NA,"Strongly agree","Somewhat agree","Strongly agree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No","Yes","No","No","No","Slightly unfair to you","Somewhat dissatisfied","Yes","Yes","Yes","Yes","No","No","No","Yes","Yes","No","No","Yes","Yes","No","No","Yes","No","Slightly unfair to you","Somewhat dissatisfied","Somewhat agree","Somewhat agree","Somewhat disagree","Strongly disagree","Somewhat agree","Somewhat disagree","Strongly disagree","Somewhat agree","Somewhat agree","A little true about me","A little true about me","A little true about me","Not true about me","Strongly agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Nothing today",3,NA,NA,1,0,1,1,1,1,0,0
"2280","","R_2zUDs1uLq3hdD3W",31822775,"Woman",100,849,2020-09-29 19:53:00,"email","Tuesday","Woman",NA,"Strongly agree","Somewhat disagree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No","no","Very unfair to you","Very dissatisfied","Yes","Yes","Yes","Yes","No","No","No","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","no","Fair to both you and your partner","Neither satisfied nor dissatisfied","Somewhat agree","Somewhat agree","Strongly agree","Strongly disagree","Strongly disagree","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat true about me","Somewhat true about me","A little true about me","A little true about me","Strongly agree","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","no",11,NA,NA,1,0,2,1,2,1,0,0
"2281","","R_2zUDs1uLq3hdD3W",31822775,"Woman",100,5965,2020-10-01 16:27:00,"email","Wednesday","Woman",NA,"Somewhat agree","Somewhat agree","Strongly agree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No","Yes","No","No","no","Slightly unfair to you","Somewhat dissatisfied","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","no","Slightly unfair to you","Somewhat dissatisfied","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat true about me","Somewhat true about me","Somewhat true about me","Somewhat true about me","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","no",13,NA,NA,1,0,3,1,3,1,0,0
"2282","","R_2zUDs1uLq3hdD3W",31822775,"Woman",100,7168,2020-10-01 21:34:00,"email","Thursday","Woman",NA,"Somewhat disagree","Somewhat disagree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Yes","Yes","Yes","No","Yes","No","No","Yes","Yes","No","Yes","No","No","No","Pretty much fair to me","Somewhat satisfied","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Fair to both you and your partner","Somewhat satisfied","Somewhat agree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Somewhat disagree","Strongly disagree","Strongly agree","Somewhat agree","A little true about me","A little true about me","Somewhat true about me","Mostly true about me","Somewhat disagree","Somewhat disagree","Strongly disagree","Strongly disagree","No",9,NA,NA,1,0,4,1,4,1,0,0
"2283","","R_2zUDs1uLq3hdD3W",31822775,"Woman",100,72364,2020-10-03 15:54:00,"email","Friday","Woman",NA,"Neither agree nor disagree","Somewhat agree","Strongly agree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","No","Yes","No","Yes","i bought my partner a present just because.","Slightly unfair to you","Somewhat satisfied","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","no","Fair to both you and your partner","Neither satisfied nor dissatisfied","Somewhat agree","Strongly agree","Somewhat disagree","Strongly disagree","Somewhat agree","Somewhat disagree","Strongly disagree","Strongly agree","Strongly agree","A little true about me","A little true about me","A little true about me","Not true about me","Somewhat agree","Strongly disagree","Strongly disagree","Strongly disagree","we have started to get in little arguments or disagreements which feels like a storm is brewing and there may be a big blow up soon.",1,NA,NA,1,0,5,1,5,1,0,0
"2284","","R_2zUDs1uLq3hdD3W",31822775,"Woman",100,7671,2020-10-03 21:23:00,"email","Saturday","Woman",NA,"Somewhat disagree","Somewhat disagree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Yes","No","Yes","Yes","No","Yes","Yes","Yes","Yes","No","Yes","No","No","no","Fair to both you and your partner","Neither satisfied nor dissatisfied","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","no","Fair to both you and your partner","Somewhat satisfied","Strongly agree","Somewhat agree","Strongly disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Strongly disagree","Somewhat agree","Somewhat agree","A little true about me","A little true about me","Somewhat true about me","Not true about me","Somewhat disagree","Strongly disagree","Somewhat agree","Strongly disagree","no",5,NA,NA,1,0,6,1,6,1,0,0
"2285","","R_2zUDs1uLq3hdD3W",31822775,"Woman",100,772,2020-10-04 18:09:00,"email","Sunday","Woman",NA,"Somewhat disagree","Strongly disagree","Strongly agree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Yes","No","No","Fair to both you and your partner","Somewhat satisfied","Yes","Yes","Yes","Yes","No","No","No","Yes","Yes","No","No","Yes","Yes","No","Yes","Yes","No","Pretty much fair to me","Somewhat satisfied","Strongly agree","Somewhat disagree","Somewhat disagree","Strongly disagree","Strongly agree","Somewhat agree","Strongly disagree","Strongly agree","Somewhat agree","Mostly true about me","Mostly true about me","Somewhat true about me","Somewhat true about me","Somewhat disagree","Somewhat agree","Strongly agree","Strongly disagree","No",7,NA,NA,1,0,7,1,7,1,0,0
"2286","","R_2zUDs1uLq3hdD3W",31822775,"Woman",100,782,2020-10-05 19:26:00,"email","Monday","Woman",NA,"Strongly agree","Somewhat disagree","Strongly agree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","No","Yes","No","Slightly unfair to you","Somewhat satisfied","No","Yes","Yes","No","No","No","No","No","Yes","No","No","Yes","Yes","No","Yes","Yes","Set him up for his zoom dance class ","Pretty much fair to me","Somewhat satisfied","Somewhat agree","Somewhat agree","Strongly disagree","Strongly disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree","A little true about me","A little true about me","A little true about me","Not true about me","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","No",4,2020-09-28 20:38:00,6.95,2,0,8,2,8,2,0,0
"2287","","R_2zUDs1uLq3hdD3W",31822775,"Woman",100,7580,2020-10-06 20:25:00,"email","Tuesday","Woman",NA,"Somewhat agree","Somewhat disagree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No","No","No","No","Fair to both you and your partner","Neither satisfied nor dissatisfied","Yes","Yes","Yes","No","No","No","No","No","Yes","No","Yes","Yes","Yes","No","Yes","Yes","No","Fair to both you and your partner","Somewhat satisfied","Somewhat agree","Somewhat agree","Strongly disagree","Somewhat disagree","Strongly agree","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat true about me","A little true about me","Somewhat true about me","Somewhat true about me","Somewhat agree","Somewhat disagree","Strongly agree","Strongly disagree","No",12,2020-09-29 19:53:00,7.02222222222222,2,0,9,2,9,2,0,0
"2288","","R_2zUDs1uLq3hdD3W",31822775,"Woman",100,1579,2020-10-07 23:04:00,"email","Wednesday","Woman",NA,"Strongly agree","Somewhat disagree","Strongly agree","Somewhat agree","Somewhat agree","Strongly agree","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","No","No","Yes","No","No","no","Slightly unfair to you","Somewhat dissatisfied","Yes","Yes","Yes","Yes","No","No","No","No","Yes","No","No","Yes","Yes","No","No","Yes","no","Fair to both you and your partner","Somewhat satisfied","Strongly agree","Somewhat disagree","Somewhat disagree","Strongly disagree","Somewhat agree","Somewhat disagree","Strongly agree","Strongly agree","Somewhat agree","Somewhat true about me","Somewhat true about me","Somewhat true about me","Mostly true about me","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","no",14,2020-10-01 16:27:00,6.27569444444444,2,0,10,2,10,2,0,0
"2289","","R_2zUDs1uLq3hdD3W",31822775,"Woman",100,334,2020-10-08 22:39:00,"email","Thursday","Woman",NA,"Somewhat disagree","Somewhat disagree","Somewhat disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","No","No","Yes","Yes","Yes","No","Yes","No","Yes","No","Yes","No","No","no","Pretty much fair to me","Somewhat satisfied","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","No","No","Yes","no","Fair to both you and your partner","Somewhat satisfied","Somewhat disagree","Somewhat disagree","Somewhat disagree","Strongly disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat agree","A little true about me","A little true about me","A little true about me","A little true about me","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","no",10,2020-10-01 21:34:00,7.04513888888889,2,0,11,2,11,2,0,0
"2290","","R_2zUDs1uLq3hdD3W",31822775,"Woman",100,1791,2020-10-09 20:17:00,"email","Friday","Woman",NA,"Somewhat agree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","No","No","Yes","No","Yes","Yes","No","No","Yes","No","Yes","No","No","no","Pretty much fair to me","Neither satisfied nor dissatisfied","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","no","Pretty much fair to me","Somewhat satisfied","Strongly agree","Strongly agree","Somewhat disagree","Strongly disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","Strongly agree","Strongly agree","Somewhat true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","no",2,2020-10-03 15:54:00,6.18263888888889,2,0,12,2,12,2,0,0
"2291","","R_2zUDs1uLq3hdD3W",31822775,"Woman",100,51634,2020-10-11 12:39:00,"email","Saturday","Woman",NA,"Somewhat agree","Somewhat agree","Strongly agree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Yes","Yes","Yes","No","Yes","Yes","No","Yes","Yes","Yes","Yes","No","Yes","No","Fair to both you and your partner","Neither satisfied nor dissatisfied","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Pretty much fair to me","Very satisfied","Strongly agree","Neither agree nor disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat true about me","Somewhat true about me","Somewhat true about me","Somewhat true about me","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","no",6,2020-10-03 21:23:00,7.63611111111111,2,0,13,2,13,2,0,0
"2292","","R_2zUDs1uLq3hdD3W",31822775,"Woman",100,162,2020-10-12 11:50:00,"email","Sunday","Woman",NA,"Somewhat disagree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","No","Yes","Yes","Yes","No","No","No","Yes","Yes","No","No","No","No","No ","Slightly unfair to you","Somewhat satisfied","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","no","Fair to both you and your partner","Neither satisfied nor dissatisfied","Somewhat agree","Somewhat disagree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Somewhat true about me","Somewhat true about me","A little true about me","A little true about me","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat disagree","no",8,2020-10-04 18:09:00,7.73680555555556,2,0,14,2,14,2,0,0
"2293","","R_NXQjvJbGC6p5T1L",31848482,"",100,308,2020-09-28 20:58:00,"email","Monday","Woman",NA,"Somewhat agree","Somewhat disagree","Neither agree nor disagree","Strongly agree","Somewhat disagree","Neither agree nor disagree","Yes","Yes","Yes","Yes","No","No","No","No","Yes","No","No","Yes","No","No","Fair to both you and your partner","Somewhat satisfied","No","Yes","Yes","Yes","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","No","Slightly unfair to you","Neither satisfied nor dissatisfied","Somewhat disagree","Somewhat agree","Neither agree nor disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Mostly true about me","Somewhat true about me","Mostly true about me","Somewhat true about me","Somewhat disagree","Somewhat agree","Neither agree nor disagree","Somewhat disagree","No",3,NA,NA,1,0,1,1,1,1,1,0
